dataset,Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,multiply,add,subtract,abs,square
pc1.csv,0.893586269,0.9161502970000001,0.894516468,0.9233550620000001,0.926969697,0.007809912,0.358746929,0.304277179,0.9233660929999999,0.025180987999999998,0.816961507,0.07180115200000001,0.884635545,0.044018417000000004,0.9305733009999999,0.004262312,0.9305733009999999,0.004262312,0.22368421100000002,0.401315789,0.111842105,0.125,0.138157895
pc3.csv,0.840690979,0.849008317,0.34165067200000004,0.892514395,0.89763188,0.000315562,0.861130165,0.030815912999999997,0.889314878,0.018139711,0.7843949040000001,0.031023568999999997,0.861771191,0.019831647,0.89763188,0.000315562,0.89763188,0.000315562,0.11206896599999999,0.327586207,0.23275862100000003,0.11206896599999999,0.21551724100000003
pc4.csv,0.8079561040000001,0.8710562409999999,0.866941015,0.90260631,0.877921587,0.002549341,0.8738025509999999,0.023763686000000003,0.9053094,0.022348892999999998,0.784624469,0.033201207,0.8429522909999999,0.027190321,0.877921587,0.002549341,0.877921587,0.002549341,0.212121212,0.352272727,0.21969697,0.12121212099999999,0.09469697
pendigits.csv,0.998362445,0.987900291,0.9724344979999999,0.971342795,0.895924394,0.000446445,0.830153776,0.048691980999999995,0.9714327070000001,0.013518546999999999,0.97252403,0.011700582,0.997998594,0.001272309,0.895924394,0.000446445,0.895924394,0.000446445,0.111111111,0.581196581,0.085470085,0.09401709400000001,0.128205128
php0FyS2T.csv,0.631238391,0.416851122,0.517509773,0.503135152,0.011875,0.001976424,0.055625,0.013323564,0.545625,0.031739226,0.529375,0.034365529,0.6325,0.030017356000000002,0.01375,0.0026352309999999996,0.0125,0.0,0.097130243,0.161147903,0.527593819,0.090507726,0.123620309
php3CTpvq.csv,0.592244122,0.5810141129999999,0.350226353,0.27823908199999997,0.10137886900000001,0.047774229,0.027214852,0.05342867,0.207900392,0.12004093099999999,0.272093888,0.118470672,0.039516386,0.055133349000000005,0.19203538399999998,0.024565927999999997,0.178943574,0.030096434,0.303030303,0.212121212,0.03030303,0.24242424199999998,0.212121212
php3isjYz.csv,0.566006601,0.5552805279999999,0.510726073,0.656765677,0.509930904,0.02882645,0.495833898,0.059228433,0.9414103779999999,0.02079095,0.531310121,0.033352335,0.596538409,0.049417344,0.510737028,0.030166115,0.51322314,0.03237426,0.101278269,0.014749263,0.7767944940000001,0.052114060999999996,0.055063913
php4fATLZ.csv,0.790348259,0.971666667,0.635679934,0.634004975,0.657240437,0.008298548000000001,0.657240437,0.008298548000000001,0.622240437,0.096125104,0.637240437,0.066262079,0.82,0.136716341,0.657240437,0.008298548000000001,0.657240437,0.008298548000000001,0.113043478,0.47826087,0.21739130399999998,0.034782609,0.156521739
php4ylQmK.csv,0.871794872,0.841025641,0.7230769229999999,0.882051282,0.8384210529999999,0.12353294199999999,0.819210526,0.08705052099999999,0.793421053,0.138408989,0.741578947,0.15900583699999998,0.855789474,0.092182925,0.8434210529999999,0.125056159,0.7328947370000001,0.074960234,0.147058824,0.268907563,0.159663866,0.197478992,0.22689075600000003
php50jXam.csv,1.0,0.9825024920000001,0.84039158,0.976672113,0.852755739,0.035105339,0.805358087,0.039556903,0.9766687820000001,0.013686868,0.8848249229999999,0.020659651,0.9992700729999999,0.002308232,0.555389823,0.0013604070000000001,0.555389823,0.0013604070000000001,0.060606060999999996,0.424242424,0.03030303,0.272727273,0.212121212
